sample_id,energy_gj_tco2,clean_addition_growth_rate,aether_clean_share,clean_deliverability_fraction,robot_output_growth_rate,aether_robot_share,robots_per_mtco2_y_capacity,storage_terminal_gtco2_y,cost_usd_tco2,annual_budget_trillion_usd,durability_fraction_100y,residual_emissions_2046_gtco2_y,rebound_fraction_of_gross,gross_overbuild_factor,execution_realization_fraction,clean_energy_available_twh_y,energy_limited_capacity_gtco2_y,robots_in_service_for_aether,robot_limited_capacity_gtco2_y,storage_capacity_gtco2_y,budget_limited_capacity_gtco2_y,program_execution_capacity_gtco2_y,gross_capacity_gtco2_y,durable_100y_credit_gtco2_y,rebound_gtco2_y,net_after_emissions_and_rebound_gtco2_y,binding_constraint,gross_100_pass,durable_100_pass,positive_climate_reversal_pass,strong_reversal_pass
1177,4.0706430124904776,0.14260378830302314,0.6718355299665569,0.7973982539488614,0.1492528815836628,0.26660164587603447,95.35715843194549,72.3511864281648,40.2821018343206,10.757842059484258,0.9365165001386062,12.299430914506011,0.1948977701396552,1.1233547955318401,0.8370464577330472,49291.77127276912,43.59271398584327,12069951.142265465,126.5762459866036,72.3511864281648,267.0625803919325,94.03001523773584,43.59271398584327,40.82529593356521,8.496122750176614,20.029742268882583,clean_energy,0.0,0.0,1.0,0.0
1178,2.7842907648596227,0.19775899836217237,0.43298861382881937,0.6979393685075802,0.18549490185128975,0.22686176366265848,281.63859294356297,49.3914227455814,90.25014491670444,7.855754080128506,0.8075127147299392,7.945502371025601,0.06087621396308575,1.142984807888118,0.8764340803657289,56157.06271173854,72.60930801975756,17569614.189832266,62.38354625409242,49.3914227455814,87.04422676970661,100.1750838973422,49.3914227455814,39.884201865658504,3.0067628190012337,28.93193667563167,storage,0.0,0.0,1.0,0.0
1179,4.803658833695334,0.08873475603448654,0.3181474613622969,0.7780584821823767,0.25185915753333576,0.24615118233254984,79.05629590827596,82.18048622727912,154.50143074488102,5.648897836000864,0.799436529745789,15.15262040926303,0.18149583698486593,1.1325839737070718,1.049240062352637,11764.915698578341,8.816965979721836,49436196.58284021,625.3290268013304,82.18048622727912,36.5621069576278,118.83524791920053,8.816965979721836,7.048604685715506,1.600242620156703,-9.704258343704225,clean_energy,0.0,0.0,0.0,0.0
1180,2.4808510076197194,0.17683256954200066,0.6327550265538046,0.9365627757920103,0.2777262947875131,0.2318906175706767,226.33123339171635,137.03769819817757,126.45529830055602,3.5449457799991744,0.8017946110515065,19.353220983958245,0.2870803782520225,1.0238930121155867,0.8639002522934613,84175.09191984612,122.14773478161912,66839372.0162814,295.3166074988911,137.03769819817757,28.033192975225358,88.45414314881674,28.033192975225358,22.47686305810264,8.047779642939636,-4.92413756879524,budget,0.0,0.0,0.0,0.0
1181,4.554307545073446,0.15157946752140428,0.41298519558563485,0.7810005020091082,0.16232421474024103,0.17696744177602697,138.36218719499868,103.0412144182295,163.52611007821383,4.6703498197243185,0.8213158042436388,12.388460367165184,0.16681372708522701,1.165792400600806,0.9263916983332297,33229.083827994626,26.266276617656814,9737099.43383075,70.37399184871161,103.0412144182295,28.56026977887819,107.99804018965536,26.266276617656814,21.572908104716692,4.381575499242883,4.802872238308625,clean_energy,0.0,0.0,1.0,0.0
1182,2.9709167966219296,0.17771423937195574,0.3853822101274627,0.8941322167560624,0.1902975016478115,0.27816944282132766,221.51270507691106,84.8670739230485,160.86983727250632,5.8504918260864995,0.8907023032385436,21.85272496473926,0.12390238603191402,1.1589705707771354,0.7897098589122893,49499.862746356834,59.98131825485847,23111065.47980404,104.3329116123596,84.8670739230485,36.367860658527476,91.5250485931907,36.367860658527476,32.39293725240884,4.50606471046773,6.0341475772018525,budget,0.0,0.0,1.0,0.0
1183,3.745454582925006,0.13703123972990416,0.692634084214778,0.6767463376859522,0.2634945796730049,0.3018414805956591,184.15218712060056,128.40016103586194,128.37962318770704,8.454226917697813,0.7950656509502043,17.750570193640158,0.25698033855687946,1.1792028568388635,0.6721517336517111,40219.4570795223,38.65753602950025,71367164.73188405,387.5444861545194,128.40016103586194,65.85333955480363,79.26032445512926,38.65753602950025,30.735279047425593,9.93422669663574,3.0504821571496947,clean_energy,0.0,0.0,1.0,0.0
1184,1.836863481387241,0.20930650582339894,0.5870074303410898,0.7299088280696764,0.18624700788888168,0.2671610263314428,318.1008304648484,85.72640439255579,114.60745915910317,9.930445084375798,0.9190662920138317,22.95260181260658,0.2705565030608239,1.3315413393275284,1.0146340688808662,92408.32626278742,181.10762063536416,20919815.99101256,65.76473239771782,85.72640439255579,86.64745870153104,135.10272070049683,65.76473239771782,60.442148750052425,17.793076022257406,19.69647091518844,robot_supply,0.0,0.0,1.0,0.0
1185,3.6928722799689457,0.07719846227897037,0.46015768001907487,0.8855545884881173,0.26433573888219397,0.13061949153376626,189.53148593223406,124.60765380407179,112.49877308566124,3.1260533951482214,0.8079951466352018,26.987511731000943,0.15641024753835694,1.2206754968450406,0.7664531339749843,16899.883218003484,16.474866979511177,31248733.908634022,164.87357630809075,124.60765380407179,27.787444337441038,93.55905601233523,16.474866979511177,13.311612560905576,2.576838022426846,-16.25273719252221,clean_energy,0.0,0.0,0.0,0.0
1186,2.9044973627296597,0.09153967986123057,0.5126645952237117,0.7929274821424876,0.28184255552850984,0.28631150981358916,78.36472786632902,142.57857182917283,74.07128406348761,11.306140815393407,0.8320630220756169,11.765542812372953,0.1757855784052231,1.0521686131664876,0.8468981949059788,19977.694029765058,24.761495544813904,87364696.96484783,1114.847193929781,142.57857182917283,152.63865016438413,89.10796992274254,24.761495544813904,20.60312481412978,4.352713816523467,4.484868185233362,clean_energy,0.0,0.0,1.0,0.0
1187,2.3693456578467282,0.19743221075110737,0.4674358123167821,0.7797379074775053,0.21288991232907445,0.18872280460286822,76.58675577748886,97.53022331297788,176.34647949622942,6.156969929642626,0.8209819089424741,15.096876785300037,0.33994355005365556,1.1763058325311548,0.8357191621653585,67445.46215973742,102.47709656501355,21760498.548796795,284.1287416850324,97.53022331297788,34.91405072123525,98.30613248131613,34.91405072123525,28.66380401003408,11.868806348930104,1.6981208758039408,budget,0.0,0.0,1.0,0.0
1188,2.8857699381072623,0.1408998464952666,0.48096076740159976,0.8223717023920062,0.20493848565185177,0.2690434103890935,322.7137460904432,136.31103986153803,134.32729187129215,7.72013859776219,0.790955791413828,23.256400187931124,0.5517791421719493,1.1518991996841834,0.9463776069186138,35622.7144423268,44.43936098263208,27656328.175912343,85.69925672816376,136.31103986153803,57.47259912869654,109.0131608008584,44.43936098263208,35.149569935942544,24.520712481666326,-12.627542733654906,clean_energy,0.0,0.0,0.0,0.0
1189,2.299763500821656,0.11876858374175517,0.5183599677153126,0.7774575678961511,0.30249218459321475,0.2825690700598649,199.45926184846357,100.4564541128229,118.63470085945136,5.654642407880787,0.8265450880473105,14.004751811119702,0.2543188952490473,1.2889811953696206,1.0242562761365337,27564.657107736402,43.14911752986658,114517740.9072852,574.141004263259,100.4564541128229,47.66432053113989,132.02470791793056,43.14911752986658,35.664691147887325,10.97363590116697,10.686303435600651,clean_energy,0.0,0.0,1.0,0.0
1190,2.1919562534021035,0.13780098968725107,0.412281259129496,0.8502396849354616,0.2051545129021899,0.2851759610018439,252.99821954456024,89.95631136965295,153.00579395487495,5.548412579309157,0.8946358367601857,14.44887851119279,0.1448471417419786,1.0895879031722189,0.9097397560805198,30368.51638178618,49.8762960276903,29406490.568119243,116.23200598429474,89.95631136965295,36.26276127128569,99.12414332601794,36.26276127128569,32.441965773171525,5.25255732181745,12.740529940161286,budget,0.0,0.0,1.0,0.0
1191,1.8698456213137626,0.1386860282759932,0.6976916512855965,0.9070274161838501,0.2919334326042897,0.2150842453290478,58.924994981081056,111.84655977866329,97.66105330404831,8.099885695389581,0.9244756930863453,18.30559235810627,0.042060135546451174,1.2090296885240461,0.8252856033662052,55435.00231976117,106.72860158953883,75426087.54573351,1280.0355361922464,111.84655977866329,82.93875010923949,99.77947959812225,82.93875010923949,76.67485849095438,3.488415071647855,54.880851061200254,budget,0.0,0.0,1.0,1.0
1192,3.5195309184924217,0.16597249017462112,0.41862868249038776,0.929905751457908,0.19978870641499274,0.3911210644595639,71.90314420245099,66.55473882289567,79.83309758965547,7.178278652463376,0.9213869412393627,14.298988788355127,0.29916294354341977,1.0990994896445334,0.754352411154242,48137.196616862115,49.23778532820318,37312548.83072055,518.9279167773676,66.55473882289567,89.91607327276647,82.91083501117505,49.23778532820318,45.3670524169535,14.73012079234427,16.337942836254104,clean_energy,0.0,0.0,1.0,0.0
1193,3.2675227977011314,0.14414907746448707,0.46587397196410874,0.9018305921671574,0.23152962577473557,0.2859540333510826,312.3009697807938,81.83940397966839,98.64900937784806,7.811460502224557,0.7477947057972679,14.822831628800206,0.41844736373128005,1.1334673435900748,0.8402426345590701,39414.98853288717,43.4255451310771,43064326.15264095,137.8936677105681,81.83940397966839,79.18437855067448,95.23875869647952,43.4255451310771,32.47339274537978,18.171304878692936,-0.5207437621133586,clean_energy,0.0,0.0,0.0,0.0
1194,3.7211215886847926,0.14840516182393612,0.3833086439270631,0.9022183130834014,0.1850581937049775,0.12822658420957472,185.38260382538152,84.32451932933455,72.47565436963839,3.8006546617014814,0.8874272329112278,26.93820645351076,0.29298396087437945,1.176679164194843,0.9436608907322485,34229.20590808167,33.115053709558346,9867343.914752861,53.22691402073122,84.32451932933455,52.44043251155049,111.03861081901833,33.115053709558346,29.387200481180052,9.702179600394217,-7.253185572724924,clean_energy,0.0,0.0,0.0,0.0
1195,3.059598481735981,0.14930996306406058,0.6307340362080917,0.8353579573715612,0.14699898314455073,0.08980081632428485,154.30923209204533,115.1351913801875,90.34058167503838,8.106574345813991,0.7257818570604195,24.89395734671729,0.1734888588116889,1.0285017494218482,0.946679122109136,52748.54120273621,62.0652511966558,3930517.555285354,25.471694091127375,115.1351913801875,89.7334752057932,97.36611332303858,25.471694091127375,18.48689343993334,4.419055139870128,-10.826119046654078,robot_supply,0.0,0.0,0.0,0.0
1196,1.7719983059341773,0.20029365137556934,0.47885277704147367,0.6735097525968059,0.24532447063047594,0.08111453166180327,28.469699553180657,72.23736269687636,91.5444254075669,9.174091414215324,0.8219157811825675,21.09581566883203,0.3036303417462894,1.2431778218861842,0.9400602935852402,61921.36771493361,125.79973864943496,14856636.262732059,521.8402897080192,72.23736269687636,100.21463757482942,116.86621082209858,72.23736269687636,59.373028391571594,21.933455122503226,16.343757600236337,storage,0.0,0.0,1.0,0.0
1197,2.4861046128355198,0.14401622575240058,0.5560266636821573,0.8683241257230703,0.20794143900940193,0.14399677306670017,169.46931375217935,118.69958178132615,172.84848725545805,9.371910423459832,0.7897299339672673,10.201597115201881,0.37382241378280684,1.1636469724864889,0.904624197656902,45218.9243181411,65.47919452176247,15459235.39880301,91.22144331928769,118.69958178132615,54.2203786233246,105.2663208841473,54.2203786233246,42.81945602987837,20.268792813188902,12.349066101487587,budget,0.0,0.0,1.0,0.0
1198,1.7447010584170228,0.07393023674891541,0.6749180934440226,0.8168407637266825,0.3010195789316106,0.21514390452970772,216.1378366600177,94.3721332588369,71.18862506051349,6.083193124964795,0.8800097589380483,25.454083487368408,0.10624597464132121,1.2429767630468216,0.9681936372719414,22006.929599394127,45.40889465023888,85454907.98339449,395.3722740262921,94.3721332588369,85.4517574934733,120.34421932588062,45.40889465023888,39.960270434799945,4.8245122694997065,9.68167467793183,clean_energy,0.0,0.0,1.0,0.0
1199,3.7306257568700083,0.07971142978873802,0.5789159357208025,0.7163889922244756,0.1934243444628164,0.2015910069679137,122.59302055100892,143.01521653610774,120.68193865860152,11.526567484337274,0.8110324951172273,17.595814379360515,0.12392003981212561,1.166917296725668,0.8793005871526415,17714.83975526109,17.094564632086218,17530638.083846938,142.99866342352445,143.01521653610774,95.51195160151437,102.60710641694531,17.094564632086218,13.864247406503592,2.1183591297790785,-5.849926102636001,clean_energy,0.0,0.0,0.0,0.0
1200,3.7436841099135663,0.07570745621023872,0.40540761538538883,0.6431337199246234,0.21835438896067538,0.21925894988777928,147.39556081554622,90.12084117011636,97.90838669627462,7.377863245147858,0.8702469546073549,8.233090915005631,0.30398773031245013,1.170358893130362,0.9440249187699312,10626.150321433115,10.218314375366042,27348717.204510786,185.54641030699372,90.12084117011636,75.35476269295512,110.48479590190566,10.218314375366042,8.892456966382854,3.1062421945866046,-2.4468761432093817,clean_energy,0.0,0.0,0.0,0.0
1201,5.163905900827936,0.15767876385697285,0.21861864648449603,0.8366304320593596,0.2804295013446611,0.35490474432666996,150.07545023178608,100.99578453357122,122.39365147351081,5.405620892309722,0.9198642454523054,23.807483403865263,0.18096629947937587,1.123381469507896,0.8450941954910575,20355.083161459483,14.190479220294337,106198921.40573213,707.6368669340105,100.99578453357122,44.1658601343358,94.93631592033374,14.190479220294337,13.05331446058267,2.5679985123356452,-13.322167455618239,clean_energy,0.0,0.0,0.0,0.0
1202,4.234272256027667,0.20446921381436492,0.3285332514764266,0.8533930353751742,0.23595659200231772,0.4338548568466224,96.91664574633745,70.21450579540424,129.16270690925833,11.735110896832788,0.816870141701087,17.149810351425117,0.3249745943075052,1.236334709324606,0.9850513236125598,56807.9389827703,48.298401229832685,69585741.43890041,717.9957674250205,70.21450579540424,90.85525673503534,121.78531418483524,48.298401229832685,39.45352185654938,15.695753345365986,6.607958159758276,clean_energy,0.0,0.0,1.0,0.0
1203,4.902157022959258,0.19533954189136601,0.6799576559239706,0.8790586811005335,0.34332214190309995,0.20046018140155958,215.82933698987557,130.6045260561698,95.0311654316556,8.473642308539013,0.8610257014347257,20.5184635619254,0.28240465345173865,1.1750231418964552,0.9540483517761592,107666.0577328549,79.06678754331264,140977435.43522394,653.1894014104167,130.6045260561698,89.1669829581652,112.10288918251571,79.06678754331264,68.0785362046712,22.328828735711454,25.23124390703434,clean_energy,0.0,0.0,1.0,0.0
1204,3.1075861028396248,0.16777309829467354,0.4127619237320066,0.7753162051752696,0.24187995373164367,0.1096834009131249,179.43249716770134,96.81011230043596,72.07331128481175,10.591326151349392,0.8486644574121518,15.140382924940464,0.3002431538014374,1.1955834030069508,0.8790843000437562,40490.36682837769,46.90628537982052,19133927.37011936,106.63579715014718,96.81011230043596,146.9521236438784,105.10185989762974,46.90628537982052,39.80769723108493,14.083291055547566,10.5840232505969,clean_energy,0.0,0.0,1.0,0.0
1205,3.478059797332596,0.19694873297364907,0.3867672232526932,0.6290936736078389,0.202271722765043,0.37674842958945526,324.2609540204257,136.56006457242074,97.09628197820166,4.211862836683785,0.8275644900185966,26.303775677389666,0.2741538611819109,1.2257152978320496,0.967577421168601,44744.81422038468,46.313560024736155,37260056.02192085,114.9076247384808,136.56006457242074,43.37820924625475,118.59744469632382,43.37820924625475,35.89826561279678,11.892303556017607,-2.297813620610496,budget,0.0,0.0,0.0,0.0
1206,3.2064444757291013,0.12469383302550532,0.39485482956696993,0.8401523878591626,0.2900100307149165,0.3449906851638672,45.59029258621233,131.95488061487208,101.8338827959213,9.345951543028308,0.8210023007139243,18.249986839113856,0.5445972039949517,1.1612248105966971,0.7797015821201861,24412.758781507517,27.40915436979242,117823585.63113864,2584.4007341767206,131.95488061487208,91.77644303083214,90.54088220194582,27.40915436979242,22.502978798222692,14.926948833654965,-10.673956874546128,clean_energy,0.0,0.0,0.0,0.0
1207,1.9597954973602545,0.18221144173160286,0.2731238642996168,0.6756072451714021,0.29893827130845857,0.2807859065755897,204.66137109178456,127.21211138475755,66.42336246665015,9.557285262453348,0.7751511384178582,27.266255252024663,0.22167946050118154,1.0551209085257989,0.953412612116943,28079.011677344406,51.57907657946734,108397053.4431923,529.6410009614342,127.21211138475755,143.88439409781267,100.59655814967839,51.57907657946734,39.981579929115995,11.434021869285449,1.2813028078058828,clean_energy,0.0,0.0,1.0,0.0
1208,3.3026674530262032,0.09414609397001207,0.4666970843874535,0.9336985464692531,0.21753690719286412,0.28618614529428976,85.02501820193362,98.52111402059587,122.40100600252966,8.850734924707707,0.7413064451116804,20.86429174276156,0.3591876299724987,1.2525947315874648,0.9573237697133932,22093.73385297833,24.082788534414078,35280017.740088716,414.93690311596293,98.52111402059587,72.30933154687298,119.91387103664478,24.082788534414078,17.852726356822835,8.650239736805059,-11.661805122743782,clean_energy,0.0,0.0,0.0,0.0
1209,3.3618243532961753,0.1646292268272227,0.48151457435192935,0.8548460818431763,0.2739752405920096,0.1959287790900766,227.17525796858814,93.4117416086255,70.46812649459413,10.580130183714656,0.8252504820223572,19.999961770157825,0.28638557075563126,1.1685226676508562,0.9397582519950713,50036.3321230956,53.581263240755256,53609623.930820405,235.98355036635672,93.4117416086255,150.1406481202008,109.81288195681863,53.581263240755256,44.21796331680008,15.344900655011418,8.873100891630838,clean_energy,0.0,0.0,1.0,0.0
1210,3.0507774280930366,0.1730873613808543,0.5569055253636116,0.8755889505972587,0.276612654755239,0.37392088307545746,194.6811527467673,89.63748453910162,41.41011693728523,8.088547785961826,0.8317784162592121,22.165833691546915,0.21883924160030416,1.258371541457938,0.9977997571345539,66023.77512450886,77.90984299920008,106126317.17031547,545.1288718654749,89.63748453910162,195.32781803566903,125.56028184517648,77.90984299920008,64.80372582087851,17.049730955143712,25.588161174187885,clean_energy,0.0,0.0,1.0,0.0
1211,3.0359078235546058,0.09211487793428355,0.5494889284785022,0.9323438894959019,0.29574664103233106,0.2749436586882869,226.47936108512775,107.53499923574583,100.0452768305021,8.07775570902573,0.7361965208045143,18.14794588576826,0.13334974796004245,1.234766803946775,0.6897211234296485,25351.276370872776,30.061714728968436,101600059.57862839,448.60626192088006,107.53499923574583,80.74100012448524,85.16447471918062,30.061714728968436,22.131329792884383,4.008722082354637,-0.02533817523851223,clean_energy,0.0,0.0,0.0,0.0
1212,2.5397029491618803,0.1075825585894192,0.490381182543671,0.9498269610251314,0.21156135983550248,0.17490109853091151,39.96476327616539,100.90788442818373,86.73700042503913,7.733176773528558,0.8071659329373744,19.437207241398866,0.4171100305180915,1.2337991648497597,0.8433018328855068,27779.56676405389,39.377219443556115,19784306.80865817,495.043763225725,100.90788442818373,89.15660831748286,104.04650971304098,39.377219443556115,31.78395006863769,16.424633203819276,-4.077890376580452,clean_energy,0.0,0.0,0.0,0.0
1213,2.4992012526409244,0.18781519222877924,0.6351040132011595,0.8292985606992149,0.32384461947665927,0.31685634918375066,134.94771526126283,63.56125718844518,134.27025725082223,5.1650447613520685,0.7471080232018315,24.241423562870253,0.22877550588683787,1.0898212450149585,0.8586641259382589,86121.86294165274,124.05511811516968,171593554.08555302,1271.5558299993647,63.56125718844518,38.46752711364481,93.57904067797145,38.46752711364481,28.73939813933803,8.800427975639744,-4.302453399171968,budget,0.0,0.0,0.0,0.0
1214,2.5172807829414854,0.15722426606662632,0.470519308895029,0.8358453938517147,0.2037218120948313,0.3566339501421561,148.74003129150603,85.35856032139509,144.78048039327757,5.32779256053052,0.8008898960577324,12.657075240650629,0.11286450758955487,1.2126603446531325,0.8500438590398874,43516.464178479706,62.23353076229658,36019901.33201863,242.16682636986636,85.35856032139509,36.79910818128422,103.08144790735888,36.79910818128422,29.472033926325967,4.153313224615403,12.661645461059933,budget,0.0,0.0,1.0,0.0
1215,4.515329472628885,0.1642636377539543,0.581119869869401,0.8415241592812046,0.2743627999436544,0.206239245471733,211.78690588143982,109.63915665776946,62.55114726362819,12.181521730739858,0.8677934201966848,24.481204488023646,0.16557555228477785,1.214114800156813,0.963501420896928,59169.85616681203,47.17518034769347,56735341.66077155,267.8888075003678,109.63915665776946,194.74497692903364,116.9801335083079,47.17518034769347,40.93831110232035,7.811056540203345,8.646050074093356,clean_energy,0.0,0.0,1.0,0.0
1216,4.650936672421653,0.17164390957632747,0.4840372515061364,0.9214204661190996,0.12852133203590235,0.2968197828932957,133.2750368298672,68.32079907692076,69.91689648798187,7.414368033430167,0.7875922210446271,7.982803522063779,0.08512390953408484,1.1344339561339565,0.8875642971037002,59285.752261569956,45.88940318349328,9830825.453397583,73.76344203113719,68.32079907692076,106.04543974151706,100.6883076886605,45.88940318349328,36.142136975699856,3.906285405164827,24.25304804847125,clean_energy,0.0,0.0,1.0,0.0
1217,2.505258585283362,0.15097141058104602,0.6432625112307899,0.7897500959860734,0.24524908502731452,0.23528084123546578,210.420088769877,49.12464294539235,87.17279355723483,6.968666740538855,0.8693296849932771,6.046157000979037,0.21966463844792994,1.060482263206505,0.7860247160927294,51936.84027376126,74.63206635988541,43047286.898814596,204.5778383160586,49.12464294539235,79.94084457054201,83.35652698582682,49.12464294539235,42.705510377125144,10.790946931483264,25.868406444662845,storage,0.0,0.0,1.0,0.0
1218,2.5261786359408007,0.12897804105618038,0.6776522432192529,0.7081611490393669,0.16695963124071714,0.2299777564240167,97.40794832972591,88.60165124554655,98.04543392311145,7.781938709180572,0.857666058648913,17.647641806083314,0.25848917919051845,1.09222137569694,0.8281783801089557,37242.63955188833,53.07364272632535,13554783.526407156,139.15479957060808,88.60165124554655,79.37074066379546,90.45541296450668,53.07364272632535,45.51946197522801,13.71896234497867,14.152857824166027,clean_energy,0.0,0.0,1.0,0.0
1219,2.5532209860679558,0.1734115177349141,0.523658938772697,0.7835792299394195,0.18045607396585495,0.11422509390461412,62.156270295823816,117.47017914953796,73.88747837466944,7.168311311499705,0.8915896560911207,8.071561826534104,0.47003863394541207,1.2615790870681864,0.8507468040185306,55788.96899984865,78.66153752274917,8215911.559648939,132.1815405034197,117.47017914953796,97.01659156847325,107.32843763398752,78.66153752274917,70.13381318750672,36.973961641238795,25.088289719733815,clean_energy,0.0,0.0,1.0,0.0
1220,3.2568869535196114,0.205249568028134,0.36775096897351445,0.9658730173665128,0.21158729740482496,0.3588549849777004,244.63058658504914,136.26524499507804,79.4434425420389,8.355326736911653,0.8241279174831375,21.23955243796216,0.19756210819555542,1.2271374660091208,0.9785876778953957,72698.82432581099,80.35764560083729,40607822.901792824,165.9965070953013,136.26524499507804,105.17327131802332,120.08616033203056,80.35764560083729,66.22497912286605,15.875625874532714,29.10980081037117,clean_energy,0.0,0.0,1.0,0.0
1221,2.6885844900838483,0.17854351750705377,0.2116997977376625,0.7759687338349043,0.12454017942404022,0.2510452088657209,185.14401253541288,88.09285192967052,84.32728925310818,7.002604698304896,0.9291006482203354,14.921040212774955,0.14530805905753422,1.1874893538239601,0.678028187046104,23849.823069027265,31.934783290303248,7826712.920283669,42.27364856741796,88.09285192967052,83.04078976482445,80.51512537098093,31.934783290303248,29.670627855796685,4.640381376336941,10.10920626668479,clean_energy,0.0,0.0,1.0,0.0
1222,2.2761999315182937,0.10365503556002889,0.45683542666367805,0.6593006392270853,0.2034931964415761,0.1970800113649696,75.92796593037218,105.03711654191702,110.31236060966253,2.6627490964380067,0.8372230787786441,11.444227538568715,0.33813883091260905,1.1660577706187125,0.9544963917470849,17126.35490110678,27.086758412675444,19839188.076873697,261.28960303067674,105.03711654191702,24.138265936127286,111.2997934624211,24.138265936127286,20.209113323422155,8.162085023899735,0.6028007609537056,budget,0.0,0.0,1.0,0.0
1223,2.36741232882997,0.1570914008539871,0.49138571915520357,0.9064910813595953,0.1663368320351117,0.2803147727603332,345.00309610130256,90.69401392248417,79.23532871704484,7.816953362228375,0.841520836949727,16.07295218333978,0.43782093441315434,1.2818318658453514,0.8393986645986772,49204.52171002158,74.82274042377,16369838.50542679,47.448381450525154,90.69401392248417,98.65489913146304,107.59679564306185,47.448381450525154,39.92880167015583,20.7738947030607,3.0819547837553465,robot_supply,0.0,0.0,1.0,0.0
1224,2.6666147932468136,0.04917317823165321,0.6379398064541763,0.7099931687872825,0.26318696114541384,0.419000614298234,37.07609968070747,92.30535271569104,206.38933144634913,7.37475198270182,0.8341552775590508,11.948246642682761,0.17921031415895114,1.1069793517291182,0.8781700605115107,13625.017802997083,18.394131846492602,98643082.93856375,2660.557172627644,92.30535271569104,35.73223446687159,97.21161242929527,18.394131846492602,15.343562155868813,3.2964181468911073,0.09889736629494461,clean_energy,0.0,0.0,1.0,0.0
1225,4.9724424292621,0.15529541085523485,0.4847555800560115,0.9470219158624192,0.25013219501538775,0.20664546701858372,220.65879321761074,85.19162765850442,126.94244877064332,4.824424893252104,0.8217440871578665,8.511391627231129,0.30096560533050304,1.0654693934657091,0.8976422743208671,49570.425881331386,35.888506646677286,40504891.740427665,183.5634608065779,85.19162765850442,38.00481982168757,95.64103695698338,35.888506646677286,29.49116813383285,10.801206127325012,10.178570379276712,clean_energy,0.0,0.0,1.0,0.0
1226,3.8198028446621315,0.19362251708099013,0.5827589570108537,0.7965983345450747,0.21973892493620376,0.32723462920257435,37.2558271304362,129.5414397953361,89.5351590259663,5.193333317331579,0.8556235911565285,16.359963144477106,0.44271793756408206,1.1694119310387214,0.8793488667240519,81791.86905798796,77.0853210448356,41636083.86120772,1117.5723925128766,129.5414397953361,58.003284674185345,102.83210562924847,58.003284674185345,49.6289787318009,25.679094562897667,7.5899210244261255,budget,0.0,0.0,1.0,0.0
1227,1.9180577968713624,0.05469891060000464,0.5642667708371824,0.856504438909673,0.18453385259319272,0.17952570790721084,51.07890209999288,123.38382802414303,85.13414940791591,9.973251159496584,0.8349060984588557,30.802589658771044,0.45836330984590185,1.099093802717898,0.8169004042641056,15469.897157577225,29.03542836827928,13709181.6704422,268.3922540779143,123.38382802414303,117.14748110902315,89.7850171764424,29.03542836827928,24.241856216041633,13.308775049678085,-19.869508492407498,clean_energy,0.0,0.0,0.0,0.0
1228,2.92483273000647,0.1562920076961155,0.39387850361739307,0.5827556844377838,0.17171005847854698,0.3954664018371628,222.6357787214445,125.99155420412367,128.10372920401312,9.399010235519492,0.9139546377032004,22.95645803969073,0.25683189186644645,1.126711425495962,1.0595489484715135,25099.744340807207,30.893759735349402,25005737.499983426,112.31679671428684,125.99155420412367,73.37030931044158,119.38059061150865,30.893759735349402,28.235494986210984,7.934502759697235,-2.6554658131769813,clean_energy,0.0,0.0,0.0,0.0
1229,3.298993353315754,0.19508852440982866,0.4446646096597705,0.7762380827146438,0.20375610065709382,0.10093335702112091,68.46781832712625,100.07751510238826,30.815338907262646,9.452176547412671,0.8229695749801703,15.667614929685406,0.09001248174704658,1.214836316825397,0.9408040594366992,61973.10303536229,67.6276509326906,10199298.204782559,148.96484880023846,100.07751510238826,306.7360893176793,114.29229384204616,67.6276509326906,55.6554991449837,6.08733269517445,33.90055152012384,clean_energy,0.0,0.0,1.0,0.0
1230,2.130133222151372,0.13883210107363667,0.27482632441088006,0.8868034356705383,0.2616647682023244,0.3629123247799503,70.58187866898207,153.15056424144376,74.30581641298326,7.486127174968036,0.7880507385632339,18.424204509311746,0.5251110367961261,1.1827791844547613,0.9557776143122603,21388.496343518313,36.14731042920387,83638741.18611456,1184.9888776461607,153.15056424144376,100.74752605315571,113.04738671763727,36.14731042920387,28.485914680808598,18.981351656870668,-8.919641485373816,clean_energy,0.0,0.0,0.0,0.0
1231,2.1677298633390225,0.17411586498314807,0.3723637940549284,0.8502572077722257,0.3176429469590593,0.3277867217238862,230.11192332986164,99.64772268735655,46.83282686383538,6.947990918190008,0.7659628505616514,18.37265331627206,0.42400180215657857,1.1938139683547873,0.9579741334148911,43435.32599211872,72.13406809406136,163240169.76842523,709.3946606774615,99.64772268735655,148.3572823479356,114.36429017932696,72.13406809406136,55.25201641993551,30.58497486876737,6.294388234896079,clean_energy,0.0,0.0,1.0,0.0
1232,3.7157870610233417,0.12232034746773396,0.5494457918383798,0.8120356884712823,0.3103651335104468,0.3425264052579708,108.82805738625939,109.18696410185865,60.21654212590345,7.541985557267398,0.8565579760827705,11.348361691924662,0.37809368797377596,1.2651320900084209,0.8698029618643207,31883.928302244847,30.89039818564577,154540470.61859238,1420.0425361824443,109.18696410185865,125.24773577164686,110.04156390389228,30.89039818564577,26.459416950287626,11.679464572989247,3.431590685373717,clean_energy,0.0,0.0,1.0,0.0
