"scenario","display_name","year","years_from_2026","planned_capacity_gtco2_y","actual_gross_removal_gtco2_y","durable_credit_gtco2_y","binding_constraint","clean_generation_available_twh_y","energy_limited_capacity_gtco2_y","robots_in_service_for_aether","robot_limited_capacity_gtco2_y","storage_limited_capacity_gtco2_y","budget_limited_capacity_gtco2_y","learned_cost_usd_tco2","annual_cost_trillion_usd","energy_twh_y","average_power_tw","residual_emissions_gtco2_y","rebound_or_delayed_abatement_gtco2_y","net_after_emissions_rebound_gtco2_y","cumulative_gross_removal_gtco2","cumulative_durable_credit_gtco2","cumulative_net_after_emissions_rebound_gtco2","cumulative_energy_twh","cumulative_cost_trillion_usd","scenario_interpretation"
"s_curve_industrialization","S-curve industrialization","2059","33","100","100","86","planned_target","475878.005798784","713.817008698175","2199713519.45626","48882.5226545836","110","125","76","7.6","66666.6666666667","7.6103500761035","1.4","12","72.6","1908.65433238473","1641.44272585087","785.804205964702","1272436.22158982","145.05772926124","A slower early ramp that accelerates after factories, supply chains, and field automation start compounding."
"s_curve_industrialization","S-curve industrialization","2060","34","100","100","86","planned_target","552511.486726589","828.767230089883","2793636169.70945","62080.8037713212","110","125","76","7.6","66666.6666666667","7.6103500761035","1","12","73","2008.65433238473","1727.44272585087","858.804205964702","1339102.88825649","152.65772926124","A slower early ramp that accelerates after factories, supply chains, and field automation start compounding."
"abundance_acceleration_2040","Abundance acceleration 2040","2026","0","0","0","0","startup","467.5","0.935","216830.4","7.22768","0","30.7692307692308","260","0","0","0","42.2","0","-42.2","0","0","-42.2","0","0","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2027","1","2.83613664840146","2.0383","1.83447","clean_energy","1019.15","2.0383","498709.92","16.623664","4.23643753502341","177.777777777778","45","0.0917235","1019.15","0.116341324200913","40.44","0.101915","-38.707445","2.0383","1.83447","-80.907445","1019.15","0.0917235","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2028","2","7.22965621149942","3.340194","3.0061746","clean_energy","1670.097","3.340194","865153.296","28.8384432","10.3055642842364","177.777777777778","45","0.15030873","1670.097","0.190650342465753","38.68","0.1670097","-35.8408351","5.378494","4.8406446","-116.7482801","2689.247","0.24203223","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2029","3","12.498009363537","4.87642892","4.388786028","clean_energy","2438.21446","4.87642892","1341529.6848","44.71765616","17.334400100646","177.777777777778","45","0.2194393014","2438.21446","0.278334984018265","36.92","0.243821446","-32.775035418","10.25492292","9.229430628","-149.523315518","5127.46146","0.4614715314","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2030","4","18.4292703124626","6.6891861256","6.02026751304","clean_energy","3344.5930628","6.6891861256","1960818.99024","65.360633008","25.0693310921062","177.777777777778","45","0.301013375652","3344.5930628","0.381802861050228","35.16","0.33445930628","-29.47419179324","16.9441090456","15.24969814104","-178.99750731124","8472.0545228","0.762484907052","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2031","5","24.9078738608104","8.828239628208","7.9454156653872","clean_energy","4414.119814104","8.828239628208","2765895.087312","92.1965029104","33.3756580963085","177.777777777778","45","0.39727078326936","4414.119814104","0.503894955947945","33.4","0.4414119814104","-25.8959963160232","25.772348673808","23.1951138064272","-204.893503627263","12886.174336904","1.15975569032136","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2032","6","31.8589413092634","11.3523227612854","10.2170904851569","clean_energy","5676.16138064272","11.3523227612854","3812494.0135056","127.08313378352","42.1676876122979","177.777777777778","45","0.510854524257845","5676.16138064272","0.647963627927251","31.64","0.567616138064272","-21.9905256529074","37.1246714350934","33.4122042915841","-226.884029280171","18562.3357175467","1.6706102145792","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2033","7","39.2292048948375","14.3307408583168","12.8976667724851","clean_energy","7165.37042915841","14.3307408583168","5173072.61755728","172.435753918576","51.3853174141997","177.777777777778","45","0.644883338624257","7165.37042915841","0.817964660862832","29.88","0.716537042915841","-17.6988702704307","51.4554122934103","46.3098710640692","-244.582899550601","25727.7061467051","2.31549355320346","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2034","8","46.9784446609772","17.8452742128138","16.0607467915325","clean_energy","8922.63710640692","17.8452742128138","6724994.40282447","224.166480094149","60.9836923114409","177.777777777778","45","0.803037339576623","8922.63710640692","1.01856587972682","28.12","0.892263710640692","-12.9515169191082","69.3006865062241","62.3706178556017","-257.53441646971","34650.343253112","3.11853089278008","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2035","9","55.0750042805934","21.9924235711203","19.7931812140083","clean_energy","10996.2117855602","21.9924235711203","8742492.72367181","291.416424122393","70.9278549170475","177.777777777778","45","0.989659060700415","10996.2117855602","1.25527531798632","26.36","1.09962117855602","-7.66643996454771","91.2931100773445","82.16379906961","-265.200856434257","45646.5550386722","4.1081899534805","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2036","10","63.4931906664471","26.886059813922","24.1974538325298","clean_energy","13443.029906961","26.886059813922","11365240.5407733","378.841351359112","81.1896758058304","177.777777777778","45","1.20987269162649","13443.029906961","1.53459245513253","24.6","1.3443029906961","-1.74684915816631","118.179169891266","106.36125290214","-266.947705592424","59089.5849456332","5.31806264510699","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2037","11","72.2116513765337","32.660550580428","29.3944955223852","clean_energy","16330.275290214","32.660550580428","14774812.7030054","492.493756766845","91.7459550610378","177.777777777778","45","1.46972477611926","16330.275290214","1.86418667696507","22.84","1.6330275290214","4.92146799336376","150.839720471694","135.755748424525","-262.02623759906","75419.8602358472","6.78778742122625","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2038","12","81.2123044417247","39.474449684905","35.5270047164145","clean_energy","19737.2248424525","39.474449684905","19207256.513907","640.241883796898","102.57717995687","177.777777777778","45","1.77635023582072","19737.2248424525","2.25310785872745","21.08","1.97372248424525","12.4732822321692","190.314170156599","171.282753140939","-249.552955366891","95157.0850782997","8.56413765704697","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2039","13","90.4796011444732","47.5148506281879","42.7633655653691","clean_energy","23757.4253140939","47.5148506281879","24969433.468079","832.314448935968","113.666675123438","177.777777777778","45","2.13816827826845","23757.4253140939","2.71203485320707","19.32","2.37574253140939","21.0676230339597","237.829020784787","214.046118706309","-228.485332332931","118914.510392394","10.7023059353154","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2040","14","100","57.0025237412617","51.3022713671355","clean_energy","28501.2618706308","57.0025237412617","32460263.5085028","1082.00878361676","125","177.777777777778","45","2.56511356835678","28501.2618706308","3.25356870669302","17.56","2.85012618706308","30.8921451800724","294.831544526049","265.348390073444","-197.593187152858","147415.772263024","13.2674195036722","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2041","15","100","68.1979780146888","61.3781802132199","clean_energy","34098.9890073444","68.1979780146888","42198342.5610536","1406.61141870179","125","177.777777777778","45","3.068909010661","34098.9890073444","3.89257865380644","15.8","3.40989890073444","42.1682813124855","363.029522540738","326.726570286664","-155.424905840373","181514.761270369","16.3363285143332","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2042","16","100","81.4086140573328","73.2677526515995","clean_energy","40704.3070286664","81.4086140573328","54857845.3293697","1828.59484431232","125","177.777777777778","45","3.66338763257997","40704.3070286664","4.64661039140027","14.04","4.07043070286664","55.1573219487329","444.438136598071","399.994322938263","-100.26758389164","222219.068299035","19.9997161469132","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2043","17","100","96.9971645876527","87.2974481288874","clean_energy","48498.5822938263","96.9971645876527","71315198.9281806","2377.17329760602","125","177.777777777778","45","4.36487240644437","48498.5822938263","5.536367841761","12.28","4.84985822938263","70.1675898995048","541.435301185723","487.291771067151","-30.0999939921353","270717.650592862","24.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2044","18","100","100","90","planned_target","57695.8271067151","115.39165421343","92709758.6066348","3090.32528688782","125","177.777777777778","45","4.5","50000","5.70776255707763","10.52","5","74.48","641.435301185723","577.291771067151","44.3800060078647","320717.650592862","28.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2045","19","100","100","90","planned_target","68548.5759859238","137.097151971848","120522686.188625","4017.42287295417","125","177.777777777778","45","4.5","50000","5.70776255707763","8.76000000000001","5","76.24","741.435301185723","667.291771067151","120.620006007865","370717.650592862","33.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2046","20","100","100","90","planned_target","81354.8196633901","162.70963932678","156679492.045213","5222.64973484042","125","177.777777777778","45","4.5","50000","5.70776255707763","7","5","78","841.435301185723","757.291771067151","198.620006007865","420717.650592862","37.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2047","21","100","100","90","planned_target","96466.1872028003","192.932374405601","203683339.658777","6789.44465529255","125","177.777777777778","45","4.5","50000","5.70776255707763","5.75","5","79.25","941.435301185723","847.291771067151","277.870006007865","470717.650592862","42.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2048","22","100","100","90","planned_target","114297.600899304","228.595201798609","264788341.55641","8826.27805188032","125","177.777777777778","45","4.5","50000","5.70776255707763","4.5","5","80.5","1041.43530118572","937.291771067151","358.370006007865","520717.650592862","46.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2049","23","100","100","90","planned_target","135338.669061179","270.677338122358","344224844.023332","11474.1614674444","125","177.777777777778","45","4.5","50000","5.70776255707763","3.25","5","81.75","1141.43530118572","1027.29177106715","440.120006007865","570717.650592862","51.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2050","24","100","100","90","planned_target","160167.129492191","320.334258984383","447492297.230332","14916.4099076777","125","177.777777777778","45","4.5","50000","5.70776255707763","2","5","83","1241.43530118572","1117.29177106715","523.120006007865","620717.650592862","55.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2051","25","100","100","90","planned_target","189464.712800786","378.929425601571","581739986.399432","19391.3328799811","125","177.777777777778","45","4.5","50000","5.70776255707763","1.8","5","83.2","1341.43530118572","1207.29177106715","606.320006007865","670717.650592862","60.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2052","26","100","100","90","planned_target","224035.861104927","448.071722209854","756261982.319261","25208.7327439754","125","177.777777777778","45","4.5","50000","5.70776255707763","1.6","5","83.4","1441.43530118572","1297.29177106715","689.720006007865","720717.650592862","64.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2053","27","100","100","90","planned_target","264829.816103814","529.659632207628","983140577.01504","32771.352567168","125","177.777777777778","45","4.5","50000","5.70776255707763","1.4","5","83.6","1541.43530118572","1387.29177106715","773.320006007865","770717.650592862","69.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2054","28","100","100","90","planned_target","312966.683002501","625.933366005001","1278082750.11955","42602.7583373184","125","177.777777777778","45","4.5","50000","5.70776255707763","1.2","5","83.8","1641.43530118572","1477.29177106715","857.120006007865","820717.650592862","73.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2055","29","100","100","90","planned_target","369768.185942951","739.536371885901","1661507575.15542","55383.5858385139","125","177.777777777778","45","4.5","50000","5.70776255707763","1","5","84","1741.43530118572","1567.29177106715","941.120006007865","870717.650592862","78.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2056","30","100","100","90","planned_target","436793.959412682","873.587918825363","2159959847.70204","71998.6615900681","125","177.777777777778","45","4.5","50000","5.70776255707763","0.8","5","84.2","1841.43530118572","1657.29177106715","1025.32000600786","920717.650592862","82.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2057","31","100","100","90","planned_target","515884.372106964","1031.76874421393","2807947802.01266","93598.2600670885","125","177.777777777778","45","4.5","50000","5.70776255707763","0.6","5","84.4","1941.43530118572","1747.29177106715","1109.72000600786","970717.650592862","87.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2058","32","100","100","90","planned_target","609211.059086218","1218.42211817244","3650332142.61645","121677.738087215","125","177.777777777778","45","4.5","50000","5.70776255707763","0.4","5","84.6","2041.43530118572","1837.29177106715","1194.32000600786","1020717.65059286","91.8645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2059","33","100","100","90","planned_target","719336.549721737","1438.67309944347","4745431785.40139","158181.05951338","125","177.777777777778","45","4.5","50000","5.70776255707763","0.2","5","84.8","2141.43530118572","1927.29177106715","1279.12000600786","1070717.65059286","96.3645885533575","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"abundance_acceleration_2040","Abundance acceleration 2040","2060","34","100","100","90","planned_target","849284.62867165","1698.5692573433","6169061321.02181","205635.377367394","125","177.777777777778","45","4.5","50000","5.70776255707763","0","5","85","2241.43530118572","2017.29177106715","1364.12000600786","1120717.65059286","100.864588553358","A more optimistic automation and clean-energy case that reaches 100 Gt/year earlier, then runs as a managed drawdown system."
"energy_delayed","Energy-delayed buildout","2026","0","0","0","0","startup","238","0.2856","189726.6","3.794532","0","30","300","0","0","0","42.2","0","-42.2","0","0","-42.2","0","0","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2027","1","5","0.59976","0.50919624","clean_energy","499.8","0.59976","426884.85","8.537697","4.30445829665867","107.142857142857","84","0.05037984","499.8","0.057054794520548","40.99","0.089964","-40.57076776","0.59976","0.50919624","-82.77076776","499.8","0.05037984","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2028","2","10","0.945336","0.802590264","clean_energy","787.78","0.945336","723332.6625","14.46665325","8.91250938133746","107.142857142857","84","0.079408224","787.78","0.0899292237442922","39.78","0.1418004","-39.119210136","1.545096","1.311786504","-121.889977896","1287.58","0.129788064","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2029","3","15","1.3254696","1.1253236904","clean_energy","1104.558","1.3254696","1093892.428125","21.8778485625","13.6425584143042","107.142857142857","84","0.1113394464","1104.558","0.126091095890411","38.57","0.19882044","-37.6434967496","2.8705656","2.4371101944","-159.5334746456","2392.138","0.2411275104","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2030","4","20","1.74361656","1.48033045944","clean_energy","1453.0138","1.74361656","1557092.13515625","31.141842703125","18.4536166918118","107.142857142857","84","0.14646379104","1453.0138","0.165869155251142","37.36","0.261542484","-36.14121202456","4.61418216","3.91744065384","-195.67468667016","3845.1518","0.38759130144","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2031","5","25","2.203578216","1.870837905384","clean_energy","1836.31518","2.203578216","2136091.76894531","42.7218353789062","23.3258247884202","107.142857142857","84","0.185100570144","1836.31518","0.209625020547945","36.15","0.3305367324","-34.609698827016","6.817760376","5.788278559224","-230.284385497176","5681.46698","0.572691871584","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2032","6","30","2.7095360376","2.3003960959224","clean_energy","2257.946698","2.7095360376","2859841.31118164","57.1968262236328","28.2473243955723","107.142857142857","84","0.2276010271584","2257.946698","0.257756472374429","34.94","0.40643040564","-33.0460343097176","9.5272964136","8.0886746551464","-263.330419806894","7939.413678","0.8002928987424","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2033","7","35","3.26608964136","2.77291010551464","clean_energy","2721.7413678","3.26608964136","3764528.23897705","75.290564779541","33.2101965996581","107.142857142857","84","0.27435152987424","2721.7413678","0.310701069383562","33.73","0.489913446204","-31.4470033406894","12.79338605496","10.861584760661","-294.777423147583","10661.1550458","1.07464442861664","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2034","8","40","3.878298605496","3.29267551606611","clean_energy","3231.91550458","3.878298605496","4705660.29872131","94.1132059744263","38.208764158093","107.142857142857","84","0.325777082861664","3231.91550458","0.368940126093607","32.52","0.5817447908244","-29.8090692747583","16.671684660456","14.1542602767272","-324.586492422341","13893.07055038","1.4004215114783","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2035","9","45","4.5517284660456","3.86441746767272","clean_energy","3793.107055038","4.5517284660456","5882075.37340164","117.641507468033","43.2387509090693","107.142857142857","84","0.382345191147831","3793.107055038","0.433003088474658","31.31","0.68275926990684","-28.1283418022341","21.2234131265016","18.0186777443999","-352.714834224575","17686.177605418","1.78276670262614","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2036","10","50","5.29250131265016","4.49333361443999","clean_energy","4410.4177605418","5.29250131265016","7352594.21675205","147.051884335041","48.2968164462423","107.142857142857","84","0.444570110262614","4410.4177605418","0.503472347093813","30.1","0.793875196897525","-26.4005415824575","26.5159144391518","22.5120113588399","-379.115375807033","22096.5953659598","2.22733681288875","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2037","11","55","6.10735144391518","5.18514137588399","clean_energy","5089.45953659598","6.10735144391518","9190742.77094007","183.814855418801","53.3802771079528","107.142857142857","84","0.513017521288875","5089.45953659598","0.580988531574884","28.89","0.916102716587277","-24.6209613407033","32.623265883067","27.6971527347238","-403.736337147736","27186.0549025558","2.74035433417762","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2038","12","60","7.0036865883067","5.94612991347239","clean_energy","5836.40549025558","7.0036865883067","11488428.4636751","229.768569273502","58.4869282782096","107.142857142857","84","0.588309673417763","5836.40549025558","0.666256334504062","27.68","1.050552988246","-22.7844230747736","39.6269524713737","33.6432826481962","-426.52076022251","33022.4603928114","3.32866400759539","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2039","13","65","7.98965524713737","6.78321730481963","clean_energy","6658.04603928114","7.98965524713737","14360535.5795939","287.210711591877","63.6149257292987","107.142857142857","84","0.671131040759539","6658.04603928114","0.760050917726158","26.47","1.19844828707061","-20.885230982251","47.616607718511","40.4264999530159","-447.405991204761","39680.5064320925","3.99979504835493","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2040","14","70","9.07422077185111","7.70401343530159","clean_energy","7561.85064320926","9.07422077185111","17950669.4744923","359.013389489846","68.7627033070043","107.142857142857","84","0.762234544835493","7561.85064320926","0.863224959270463","25.26","1.36113311577767","-18.9171196804761","56.6908284903621","48.1305133883175","-466.323110885237","47242.3570753018","4.76202959319042","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2041","15","75","10.2672428490362","8.71688917883175","clean_energy","8556.03570753018","10.2672428490362","22438336.8431154","448.766736862308","73.9289140017611","107.142857142857","84","0.862448399319042","8556.03570753018","0.976716404969199","24.05","1.54008642735543","-16.8731972485237","66.9580713393984","56.8474025671492","-483.196308133761","55798.392782832","5.62447799250946","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2042","16","80","11.5795671339398","9.83105249671492","clean_energy","9649.6392782832","11.5795671339398","28047921.0538942","560.958421077885","79.1123866324025","107.142857142857","84","0.972683639250947","9649.6392782832","1.10155699523781","22.84","1.73693507009098","-14.7458825733761","78.5376384733382","66.6784550638641","-497.942190707137","65448.0320611152","6.59716163176041","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2043","17","85","13.0231238473338","11.0566321463864","clean_energy","10852.6032061115","13.0231238473338","35059901.3173678","701.198026347356","84.3120932814819","107.142857142857","84","1.09394240317604","10852.6032061115","1.23888164453328","21.63","1.95346857710007","-12.5268364307137","91.560762320672","77.7350872102506","-510.46902713785","76300.6352672267","7.69110403493645","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2044","18","90","14.6110362320672","12.4047697610251","clean_energy","12175.8635267227","14.6110362320672","43824876.6467097","876.497532934195","89.5271243337478","107.142857142857","84","1.22732704349365","12175.8635267227","1.3899387587583","20.42","2.19165543481008","-10.206885673785","106.171798552739","90.1398569712756","-520.675912811635","88476.4987939494","8.9184310784301","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2045","19","95","16.3577398552739","13.8877211371276","clean_energy","13631.4498793949","16.3577398552739","54781095.8083872","1095.62191616774","94.7566690162296","107.142857142857","84","1.37405014784301","13631.4498793949","1.55610158440582","19.21","2.45366097829109","-7.77593984116352","122.529538408013","104.027578108403","-528.451852652799","102107.948673344","10.2924812262731","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2046","20","100","18.2791138408013","15.5189676508403","clean_energy","15232.5948673344","18.2791138408013","68476369.760484","1369.52739520968","100","107.142857142857","84","1.53544556262731","15232.5948673344","1.73888069261809","18","2.7418670761202","-5.22289942527987","140.808652248814","119.546545759244","-533.674752078079","117340.543540679","11.8279267889004","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2047","21","100","20.3926252248815","17.3133388159244","clean_energy","16993.8543540679","20.3926252248815","85595462.200605","1711.9092440121","100","107.142857142857","84","1.71298051889004","16993.8543540679","1.93993771165159","16","3.05889378373222","-1.74555496780786","161.201277473696","136.859884575168","-535.420307045886","134334.397894747","13.5409073077905","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2048","22","100","22.7174877473696","19.2871470975168","clean_energy","18931.2397894747","22.7174877473696","106994327.750756","2139.88655501512","100","107.142857142857","84","1.90826897077905","18931.2397894747","2.16110043258843","14","3.40762316210544","1.87952393541136","183.918765221066","156.147031672685","-533.540783110475","153265.637684221","15.4491762785695","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2049","23","100","25.2748365221066","21.4583362072685","clean_energy","21062.3637684221","25.2748365221066","133742909.688445","2674.85819376891","100","107.142857142857","84","2.12308626785695","21062.3637684221","2.40437942561897","12","3.79122547831598","5.66711072895249","209.193601743172","177.605367879953","-527.873672381523","174328.001452643","17.5722625464265","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2050","24","100","28.0879201743172","23.8466442279953","clean_energy","23406.6001452644","28.0879201743172","167178637.110557","3343.57274221113","100","107.142857142857","84","2.35938529464265","23406.6001452644","2.67198631795255","10","4.21318802614758","9.63345620184774","237.281521917489","201.452012107948","-518.240216179675","197734.601597908","19.9316478410691","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2051","25","100","31.182312191749","26.4737830507949","clean_energy","25985.2601597908","31.182312191749","208973296.388196","4179.46592776391","100","107.142857142857","84","2.61931422410691","25985.2601597908","2.9663538995195","9.3","4.67734682876234","12.4964362220325","268.463834109238","227.925795158743","-505.743779957642","223719.861757699","22.550962065176","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2052","26","100","34.5861434109239","29.3636357558744","clean_energy","28821.7861757699","34.5861434109239","261216620.485245","5224.33240970489","100","107.142857142857","84","2.9052360465176","28821.7861757699","3.29015823924314","8.6","5.18792151163858","15.5757142442358","303.049977520162","257.289430914618","-490.168065713407","252541.647933468","25.4561981116936","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2053","27","100","38.3303577520162","32.5424737314618","clean_energy","31941.9647933469","38.3303577520162","326520775.606556","6530.41551213112","100","107.142857142857","84","3.21975005116936","31941.9647933469","3.64634301293914","7.9","5.74955366280244","18.8929200686594","341.380335272178","289.831904646079","-471.275145644747","284483.612726815","28.675948162863","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2054","28","100","42.4489935272179","36.039195504608","clean_energy","35374.1612726816","42.4489935272179","408150969.508195","8163.0193901639","100","107.142857142857","84","3.5657154562863","35374.1612726816","4.03814626400474","7.2","6.36734902908268","22.4718464755253","383.829328799396","325.871100150687","-448.803299169222","319857.773999497","32.2416636191493","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
