integration_scope,integration_note,scenario,display_name,year,years_from_2026,planned_linear_target_gtco2_y,actual_capacity_gtco2_y,binding_constraint,clean_energy_available_twh_y,energy_limited_capacity_gtco2_y,robots_in_service_for_aether,robot_limited_capacity_gtco2_y,storage_limited_capacity_gtco2_y,budget_limited_capacity_gtco2_y,learning_basis,learning_reference_cumulative_production_gtco2,cumulative_realized_production_at_start_gtco2,learning_doublings_from_realized_production,learned_cost_usd_tco2,annual_cost_trillion_usd,emissions_gtco2_y,rebound_gtco2_y,net_removal_after_emissions_and_rebound_gtco2_y,cumulative_realized_production_at_end_gtco2
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2034,8,40.0,16.406407681011377,clean_energy,9274.177675238376,16.406407681011377,4705660.2987213135,94.11320597442626,40.11920236599761,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,49.756960985612324,14.574041599781081,84.0,1.3781382452049555,31.32,2.4609611521517065,-17.37455347114033,66.1633686666237
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2035,9,45.0,19.84476441055866,clean_energy,11217.804326524132,19.84476441055866,5882075.373401642,117.64150746803284,45.400688454522744,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,66.1633686666237,14.985175917649494,84.0,1.6669602104869274,29.96,2.976714661583799,-13.091950251025139,86.00813307718235
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2036,10,50.0,23.798874649538035,clean_energy,13452.974975502751,23.798874649538035,7352594.216752052,147.05188433504105,50.71165726855439,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,86.00813307718235,15.36361631734565,84.0,1.999105470561195,28.6,3.5698311974307053,-8.370956547892671,109.80700772672039
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2037,11,55.00000000000001,28.346101424364313,clean_energy,16023.421221828163,28.346101424364313,9190742.770940065,183.8148554188013,56.049290963350394,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,109.80700772672039,15.716041450262363,84.0,2.3810725196466023,27.240000000000002,4.251915213654647,-3.1458137892903357,138.1531091510847
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2038,12,60.0,33.57541221541453,clean_energy,18979.434405102384,33.57541221541453,11488428.463675082,229.76856927350164,61.41127469212009,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,138.1531091510847,16.04733935276813,84.0,2.8203346260948208,25.880000000000003,5.03631183231218,2.6591003831023485,171.72852136649922
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2039,13,65.0,39.58911962512229,clean_energy,22378.84956586774,39.58911962512229,14360535.579593852,287.21071159187704,66.79567201576363,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,171.72852136649922,16.361200990099807,84.0,3.3254860485102724,24.52,5.938367943768343,9.130751681353944,211.31764099162152
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2040,14,70.0,46.504883146286204,clean_energy,26288.1770007479,46.504883146286204,17950669.474492315,359.0133894898463,72.20083847235455,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,211.31764099162152,16.660484532053268,84.0,3.906410184288041,23.160000000000004,6.975732471942931,16.36915067434327,257.82252413790775
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2041,15,75.0,54.458011195624714,clean_energy,30783.903550860083,54.458011195624714,22438336.843115393,448.7667368623079,77.62535970184916,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,257.82252413790775,16.947449629549258,84.0,4.574472940432476,21.8,8.168701679343707,24.489309516281004,312.28053533353244
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2042,16,80.0,63.60410845236399,clean_energy,35953.98908348909,63.60410845236399,28047921.053894244,560.9584210778849,83.06800596402266,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,312.28053533353244,17.223913970199426,84.0,5.3427451099985745,20.439999999999998,9.540616267854597,33.623492184509395,375.8846437858964
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2043,17,85.0,74.12212029761416,clean_energy,41899.587446012454,74.12212029761416,35059901.31736781,701.1980263473562,88.52769794555597,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,375.8846437858964,17.491361299641536,84.0,6.22625810499959,19.080000000000002,11.118318044642123,43.92380225297204,450.0067640835106
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2044,18,90.0,86.21783391965187,clean_energy,48737.02556291432,86.21783391965187,43824876.646709755,876.4975329341951,94.00348055043519,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,450.0067640835106,17.751018009096565,84.0,7.242298049250757,17.72,12.93267508794778,55.56515883170409,536.2245980031624
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2045,19,95.0,95.0,planned_target,56600.07939735146,100.1279045849952,54781095.80838719,1095.6219161677438,99.4945024670411,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,536.2245980031624,18.00390872321515,84.0,7.98,16.360000000000003,14.25,64.39,631.2245980031624
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",aether_portfolio_push,AETHER portfolio push,2046,20,100.0,100.0,planned_target,65642.59130695417,116.12448585014005,68476369.76048398,1369.5273952096795,105.0,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,631.2245980031624,18.239224748639767,84.0,8.4,15.0,15.0,70.0,731.2245980031624
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2026,0,0.0,0.0,startup,425.0,1.1333333333333333,189726.59999999998,7.589063999999999,0.0,24.0,cumulative_realized_removal_gtco2,0.00204,0.00204,0.0,250.0,0.0,42.2,0.0,-42.2,0.00204
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2027,1,5.0,2.470666666666667,clean_energy,926.5,2.470666666666667,436371.17999999993,17.454847199999996,6.969518097849255,24.0,cumulative_realized_removal_gtco2,0.00204,0.00204,0.0,250.0,0.6176666666666667,40.34,0.12353333333333334,-37.99286666666667,2.472706666666667
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2028,2,10.0,4.04872,clean_energy,1518.27,4.04872,757009.134,30.280365359999998,13.464221451623564,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,2.472706666666667,10.243306237682228,35.0,0.14170520000000003,38.480000000000004,0.20243600000000003,-34.633716,6.521426666666667
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2029,3,15.0,5.910822933333333,clean_energy,2216.5586,5.910822933333333,1173838.4742,46.953538968000004,19.79100926677407,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,6.521426666666667,11.642402744125894,35.0,0.20687880266666664,36.620000000000005,0.29554114666666664,-31.00471821333334,12.432249599999999
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2030,4,20.0,8.108104394666666,clean_energy,3040.539148,8.108104394666666,1715716.61646,68.6286646584,26.011161281624837,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,12.432249599999999,12.573230601226012,35.0,0.2837836538133333,34.760000000000005,0.4054052197333333,-27.05730082506667,20.540353994666667
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2031,5,25.0,10.700896519039999,clean_energy,4012.8361946399996,10.700896519039999,2420158.201398,96.80632805592,32.153203876088796,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,20.540353994666667,13.297604272784312,35.0,0.3745313781664,32.900000000000006,0.535044825952,-22.734148306912005,31.241250513706667
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2032,6,30.0,13.760391225800532,clean_energy,5160.146709675199,13.760391225800532,3335932.2618174003,133.43729047269602,38.23370967373068,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,31.241250513706667,13.9025954296743,35.0,0.48161369290301864,31.040000000000003,0.6880195612900266,-17.967628335489497,45.0016417395072
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2033,7,35.0,17.37059497977796,clean_energy,6513.973117416735,17.37059497977796,4526438.540362621,181.05754161450483,44.263513935811375,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,45.0016417395072,14.429120861822566,35.0,0.6079708242922286,29.180000000000003,0.868529748988898,-12.677934769210943,62.372236719285155
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2034,8,40.0,21.630635409471324,clean_energy,8111.488278551747,21.630635409471324,5884370.102471407,235.37480409885626,50.25025127888955,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,62.372236719285155,14.90004722341875,35.0,0.7570722393314964,27.32,1.0815317704735663,-6.770896361002242,84.00287212875648
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2035,9,45.0,26.657483116509496,clean_energy,9996.55616869106,26.657483116509496,7649681.133212829,305.98724532851315,56.19958830703203,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,84.00287212875648,15.329581883042604,35.0,0.9330119090778324,25.46,1.3328741558254749,-0.1353910393159794,110.66035524526598
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2036,10,50.0,32.589163410814535,clean_energy,12220.936279055451,32.589163410814535,9944585.473176679,397.78341892706715,62.11589543048265,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,110.66035524526598,15.727209782524714,35.0,1.1406207193785087,23.6,1.629458170540727,7.359705240273807,143.2495186560805
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2037,11,55.00000000000001,39.58854615809448,clean_energy,14845.704809285431,39.58854615809448,12927961.115129681,517.1184446051873,68.00264435980593,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,143.2495186560805,16.09960161351784,35.0,1.3855991155333067,21.74,1.9794273079047242,15.869118850189757,182.838064814175
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2038,12,60.0,47.847817799884815,clean_energy,17942.931674956806,47.847817799884815,16806349.449668586,672.2539779867434,73.86265832684354,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,182.838064814175,16.451637776672182,35.0,1.6746736229959687,19.880000000000003,2.3923908899942408,25.575426909890574,230.6858826140598
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2039,13,65.0,57.59375833719742,clean_energy,21597.65937644903,57.59375833719742,21848254.284569163,873.9301713827665,79.6982774384494,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,230.6858826140598,16.78700103971616,35.0,2.0157815418019096,18.02,2.8796879168598712,36.694070420337546,288.27964095125725
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2040,14,70.0,69.09396817122628,clean_energy,25910.238064209854,69.09396817122628,28402730.56993991,1136.1092227975964,85.51147231294277,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,288.27964095125725,17.108540275840834,35.0,2.41828888599292,16.160000000000004,3.454698408561314,49.47926976266496,357.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2041,15,75.0,75.0,planned_target,30999.080915767627,82.66421577538034,36923549.740921885,1476.9419896368754,91.30392473828582,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,357.3736091224835,17.418504422221282,35.0,2.625,14.3,3.75,56.95,432.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2042,16,80.0,80.0,planned_target,37003.9154806058,98.67710794828213,48000614.663198456,1920.0245865279383,97.0770864957632,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,432.3736091224835,17.69334978992394,35.0,2.8,12.439999999999998,4.0,63.56,512.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2043,17,85.0,85.0,planned_target,44089.62026711484,117.57232071230625,62400799.062157996,2496.03196248632,102.83222326190612,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,512.3736091224835,17.938267490798914,35.0,2.975,10.580000000000002,4.25,70.17,597.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2044,18,90.0,90.0,planned_target,52450.75191519551,139.86867177385471,81121038.7808054,3244.841551232216,108.57044803276438,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,597.3736091224835,18.15970482565854,35.0,3.15,8.719999999999999,4.5,76.78,687.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2045,19,95.0,95.0,planned_target,62316.8872599307,166.17836602648185,105457350.41504702,4218.294016601881,114.29274701651946,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,687.3736091224835,18.36216578448413,35.0,3.325,6.859999999999999,4.75,83.39,782.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",moonshot_low_energy,Moonshot low-energy,2046,20,100.0,100.0,planned_target,73958.92696671822,197.22380524458194,137094555.53956112,5483.782221582445,120.0,171.42857142857142,cumulative_realized_removal_gtco2,0.00204,782.3736091224835,18.548929028636703,35.0,3.5,5.0,5.0,90.0,882.3736091224835
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2026,0,0.0,0.0,startup,552.5,0.9773955773955773,189726.59999999998,3.7945319999999993,0.0,30.0,cumulative_realized_removal_gtco2,0.00204,0.00204,0.0,300.0,0.0,42.2,0.0,-42.2,0.00204
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2027,1,5.0,2.1014004914004913,clean_energy,1187.875,2.1014004914004913,426884.85,8.537697,4.519681211491608,30.0,cumulative_realized_removal_gtco2,0.00204,0.00204,0.0,300.0,0.6304201474201474,41.59,1.3659103194103195,-40.85450982800983,2.1034404914004914
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2028,2,10.0,3.394006142506142,clean_energy,1918.5562499999999,3.394006142506142,723332.6625,14.46665325,9.358134850404328,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,2.1034404914004914,10.00996613575109,84.0,0.28509651597051594,40.980000000000004,2.2061039926289925,-39.79209785012285,5.497446633906634
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2029,3,15.0,4.880502641277641,clean_energy,2758.8396875,4.880502641277641,1093892.4281249999,21.8778485625,14.324686335019358,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,5.497446633906634,11.39597682674848,84.0,0.40996222186732184,40.370000000000005,3.1723267168304665,-38.66182407555283,10.377949275184275
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2030,4,20.0,6.5899736148648635,clean_energy,3725.1656406249995,6.5899736148648635,1557092.1351562499,31.141842703124997,19.376297526402354,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,10.377949275184275,12.312664616827337,84.0,0.5535577836486485,39.760000000000005,4.283482849662161,-37.45350923479731,16.967922890049138
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2031,5,25.0,8.55586523449017,clean_energy,4836.4404867187495,8.55586523449017,2136091.7689453126,42.72183537890625,24.492116027841195,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,16.967922890049138,13.021953197086939,84.0,0.7186926796971743,39.150000000000006,5.5613124024186105,-36.15544716792844,25.52378812453931
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2032,6,30.0,10.816640597059273,clean_energy,6114.406559726562,10.816640597059273,2859841.3111816407,57.19682622363281,29.659690615350872,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,25.52378812453931,13.610985690582178,84.0,0.9085978101529789,38.54,7.030816388088527,-34.754175791029255,36.340428721598585
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2033,7,35.0,13.41653226401374,clean_energy,7584.067543685545,13.41653226401374,3764528.238977051,75.29056477954101,34.870706429640954,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,36.340428721598585,14.120718667036865,84.0,1.1269887101771543,37.93,8.720745971608931,-33.23421370759519,49.756960985612324
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2034,8,40.0,16.406407681011377,clean_energy,9274.177675238376,16.406407681011377,4705660.2987213135,94.11320597442626,40.11920236599761,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,49.756960985612324,14.574041599781081,84.0,1.3781382452049555,37.32,10.664164992657396,-31.577757311646018,66.1633686666237
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2035,9,45.0,19.84476441055866,clean_energy,11217.804326524132,19.84476441055866,5882075.373401642,117.64150746803284,45.400688454522744,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,66.1633686666237,14.985175917649494,84.0,1.6669602104869274,36.71,12.899096866863129,-29.76433245630447,86.00813307718235
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2036,10,50.0,23.798874649538035,clean_energy,13452.974975502751,23.798874649538035,7352594.216752052,147.05188433504105,50.71165726855439,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,86.00813307718235,15.36361631734565,84.0,1.999105470561195,36.1,15.469268522199723,-27.77039387266169,109.80700772672039
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2037,11,55.00000000000001,28.346101424364313,clean_energy,16023.421221828163,28.346101424364313,9190742.770940065,183.8148554188013,56.049290963350394,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,109.80700772672039,15.716041450262363,84.0,2.3810725196466023,35.49,18.424965925836805,-25.568864501472493,138.1531091510847
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2038,12,60.0,33.57541221541453,clean_energy,18979.434405102384,33.57541221541453,11488428.463675082,229.76856927350164,61.41127469212009,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,138.1531091510847,16.04733935276813,84.0,2.8203346260948208,34.88,21.824017940019445,-23.128605724604917,171.72852136649922
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2039,13,65.0,39.58911962512229,clean_energy,22378.84956586774,39.58911962512229,14360535.579593852,287.21071159187704,66.79567201576363,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,171.72852136649922,16.361200990099807,84.0,3.3254860485102724,34.27,25.732927756329488,-20.413808131207205,211.31764099162152
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2040,14,70.0,46.504883146286204,clean_energy,26288.1770007479,46.504883146286204,17950669.474492315,359.0133894898463,72.20083847235455,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,211.31764099162152,16.660484532053268,84.0,3.906410184288041,33.660000000000004,30.228174045086032,-17.38329089879983,257.82252413790775
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2041,15,75.0,54.458011195624714,clean_energy,30783.903550860083,54.458011195624714,22438336.843115393,448.7667368623079,77.62535970184916,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,257.82252413790775,16.947449629549258,84.0,4.574472940432476,33.05,35.397707277156066,-13.98969608153135,312.28053533353244
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2042,16,80.0,63.60410845236399,clean_energy,35953.98908348909,63.60410845236399,28047921.053894244,560.9584210778849,83.06800596402266,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,312.28053533353244,17.223913970199426,84.0,5.3427451099985745,32.44,41.3426704940366,-10.178562041672606,375.8846437858964
partially_coupled_screening,"Joint screen of this model's planned capacity, clean-energy, robot, storage, budget, emissions, and rebound assumptions only; it does not establish a common feasible scenario with the separate regional, lifecycle, MRV, or field-productivity screens.",rebound_failure,High-rebound failure,2043,17,85.0,74.12212029761416,clean_energy,41899.587446012454,74.12212029761416,35059901.31736781,701.1980263473562,88.52769794555597,107.14285714285714,cumulative_realized_removal_gtco2,0.00204,375.8846437858964,17.491361299641536,84.0,6.22625810499959,31.83,48.1793781934492,-5.887257895835042,450.0067640835106
