publication_status,absolute_projection_accepted,failure_reason,scenario_id,case,display_name,emissions_policy,matched_no_aether_case,carbon_baseline_id,avoided_temperature_vs_matched_no_aether_c,forcing_policy,forcing_policy_name,config,year,fair_surface_temperature_c,fair_mid_ocean_temperature_c,fair_deep_ocean_temperature_c,emulator_surface_temperature_c,fair_minus_emulator_c,co2_erf_w_m2,non_co2_positive_forcing_w_m2,aerosol_forcing_w_m2,total_erf_w_m2,run_caveat
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.135907,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2040,2.668576,1.52352,0.206052,1.767852,0.900724,2.757236,1.170833,-0.379167,3.548902,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.15645,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2041,2.706504,1.580408,0.208069,1.785783,0.920721,2.759861,1.16875,-0.35625,3.572361,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.17836,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2042,2.742488,1.635152,0.210167,1.802972,0.939516,2.760752,1.166667,-0.333333,3.594086,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.201628,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2043,2.77657,1.687801,0.212343,1.819412,0.957158,2.759818,1.164583,-0.310417,3.613985,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.226246,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2044,2.808773,1.7384,0.214593,1.835098,0.973675,2.757067,1.1625,-0.2875,3.632067,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.25221,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2045,2.839122,1.786995,0.216913,1.850027,0.989095,2.752533,1.160417,-0.264583,3.648367,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.279514,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2046,2.867641,1.833628,0.219302,1.864198,1.003443,2.746224,1.158333,-0.241667,3.66289,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.307673,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2047,2.894836,1.87835,0.221755,1.877867,1.016969,2.741236,1.15625,-0.21875,3.678736,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.336156,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2048,2.921261,1.921251,0.224271,1.891228,1.030033,2.737396,1.154167,-0.195833,3.69573,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.364645,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2049,2.94725,1.962441,0.226845,1.904421,1.042829,2.734542,1.152083,-0.172917,3.713709,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.392972,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2050,2.972992,2.002037,0.229477,1.917556,1.055436,2.732577,1.15,-0.15,3.732577,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.421048,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2051,2.995399,2.04007,0.232162,1.929006,1.066393,2.731789,1.148,-0.148,3.731789,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.448835,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2052,3.014024,2.076407,0.2349,1.939166,1.074858,2.731896,1.146,-0.146,3.731896,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.476318,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2053,3.030128,2.110978,0.237686,1.948331,1.081797,2.732634,1.144,-0.144,3.732634,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.503501,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2054,3.044622,2.143795,0.240519,1.956734,1.087888,2.733919,1.142,-0.142,3.733919,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.530391,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2055,3.05806,2.174914,0.243395,1.964561,1.093499,2.735729,1.14,-0.14,3.735729,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.556992,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2056,3.070773,2.204415,0.246312,1.971958,1.098815,2.738014,1.138,-0.138,3.738014,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.583311,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2057,3.082954,2.23239,0.249268,1.97904,1.103914,2.740733,1.136,-0.136,3.740733,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.609353,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2058,3.094722,2.258931,0.252261,1.985898,1.108824,2.743864,1.134,-0.134,3.743864,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.63512,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2059,3.106156,2.284132,0.255288,1.992605,1.113551,2.747389,1.132,-0.132,3.747389,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.660617,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2060,3.117308,2.308081,0.258347,1.999216,1.118092,2.751281,1.13,-0.13,3.751281,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.685836,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2061,3.128258,2.330864,0.261436,2.005798,1.12246,2.755791,1.128,-0.128,3.755791,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.710775,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2062,3.139061,2.352565,0.264555,2.012392,1.126669,2.760754,1.126,-0.126,3.760754,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.735436,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2063,3.149726,2.373262,0.2677,2.019018,1.130708,2.766025,1.124,-0.124,3.766025,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.759823,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2064,3.160252,2.393028,0.270871,2.025691,1.134561,2.771589,1.122,-0.122,3.771589,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.783937,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2065,3.170643,2.411931,0.274066,2.032422,1.138221,2.77742,1.12,-0.12,3.77742,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.80778,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2066,3.180904,2.43003,0.277284,2.039218,1.141686,2.783509,1.118,-0.118,3.783509,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.831354,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2067,3.191045,2.447385,0.280524,2.046085,1.14496,2.789849,1.116,-0.116,3.789849,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.85466,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2068,3.201074,2.464047,0.283784,2.053027,1.148047,2.796411,1.114,-0.114,3.796411,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.877697,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2069,3.211005,2.480066,0.287064,2.060045,1.15096,2.803215,1.112,-0.112,3.803215,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.900469,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2070,3.220845,2.495488,0.290363,2.067141,1.153704,2.810223,1.11,-0.11,3.810223,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.922956,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2071,3.230694,2.510359,0.293679,2.074361,1.156333,2.818003,1.108,-0.108,3.818003,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.94515,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2072,3.24061,2.524727,0.297013,2.081716,1.158894,2.826209,1.106,-0.106,3.826209,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.967058,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2073,3.250571,2.538637,0.300362,2.08919,1.161381,2.834575,1.104,-0.104,3.834575,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,0.98869,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2074,3.260537,2.552127,0.303727,2.096771,1.163766,2.843079,1.102,-0.102,3.843079,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,1.010053,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2075,3.270484,2.565232,0.307107,2.104447,1.166037,2.851702,1.1,-0.1,3.851702,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,1.031154,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2076,3.280396,2.57798,0.310501,2.112207,1.168189,2.860432,1.098,-0.098,3.860432,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound__nonco2_delay_aerosol_unmasking,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,1.051999,nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,faster_response,2077,3.290264,2.590399,0.313909,2.12004,1.170224,2.869256,1.096,-0.096,3.869256,"Forcing-driven FAIR diagnostic using conditional hybrid carbon inputs and aggregate forcing; not a full species-emissions run, historical calibration, or carbon-cycle validation. Absolute temperature is not a validated prediction."
